id,revenue
3158,237176677.37
3159,12610176.58
3160,32985281.42
3161,2630608.7
3162,16073887.69
3163,84224467.23
3164,10444903.63
3165,721560.1
3166,1828443.19
3167,106379764.87
3168,3050656.85
3169,23411702.28
3170,34416401.52
3171,102396829.43
3172,66581442.35
3173,1319757.82
3174,2183565.01
3175,35397718.67
3176,57092043.93
3177,128240205.89
3178,9678522.14
3179,16267314.06
3180,17883733.55
3181,3058997.4
3182,350556685.72
3183,36370106.45
3184,55660839.92
3185,69585157.67
3186,45087079.34
3187,22201124.43
3188,24511366.83
3189,85824449.33
3190,90492692.12
3191,27298715.78
3192,41210647.58
3193,355677935.69
3194,97867798.95
3195,2519656.13
3196,13920797.8
3197,33370596.78
3198,207755037.15
3199,301250039.48
3200,14402533.1
3201,85761422.97
3202,10538241.73
3203,3260985.39
3204,3695867.13
3205,5777612.99
3206,48313682.82
3207,39714266.45
3208,18208693.72
3209,8073517.15
3210,567396084.64
3211,4373837.12
3212,48727380.86
3213,117710953.73
3214,13273137.96
3215,8145771.74
3216,14107435.28
3217,359393937.62
3218,27578926.51
3219,5851316.06
3220,193476563.07
3221,22081672.02
3222,18801751.39
3223,53039529.45
3224,9005702.14
3225,6398843.3
3226,12167165.78
3227,85940372.2
3228,279886313.85
3229,186265297.11
3230,51067084.88
3231,60471606.04
3232,44927253.28
3233,8339857.08
3234,40221764.54
3235,84232804.94
3236,5520055.62
3237,17484296.63
3238,8154394.17
3239,5641690.59
3240,408805193.68
3241,10185839.0
3242,16339966.37
3243,8418551.54
3244,2380063.61
3245,9676297.03
3246,31607272.98
3247,20834629.15
3248,78186616.29
3249,61275118.76
3250,307144377.95
3251,13426428.42
3252,34061091.42
3253,108401576.38
3254,7085757.8
3255,2459482.11
3256,43297079.71
3257,36380475.18
3258,28008157.37
3259,42590750.11
3260,4257574.59
3261,643027095.19
3262,39603288.39
3263,4290188.57
3264,2456646.34
3265,623242.54
3266,1804523.99
3267,33952148.16
3268,265418.88
3269,59615754.23
3270,201966251.67
3271,10349526.91
3272,11559173.23
3273,29471658.66
3274,507460983.71
3275,46385732.19
3276,20906478.32
3277,17718870.98
3278,92863401.56
3279,31434135.26
3280,368748139.68
3281,2901445.63
3282,8098978.65
3283,365821786.58
3284,72480870.66
3285,114339256.24
3286,3261382.13
3287,9152004.4
3288,16322019.32
3289,50788733.63
3290,74181989.14
3291,101775879.24
3292,328703253.12
3293,116225790.59
3294,21049430.62
3295,11563664.79
3296,9898872.83
3297,7347191.41
3298,62888525.5
3299,11489050.61
3300,24675442.3
3301,2054327.97
3302,13605224.1
3303,17828439.49
3304,26622303.03
3305,43993590.15
3306,1042628.26
3307,41954825.82
3308,9866032.98
3309,14868933.63
3310,5424605.78
3311,13669078.78
3312,74370630.38
3313,92827040.04
3314,39838781.61
3315,101467963.49
3316,31592329.33
3317,9722736.79
3318,1001128.5
3319,6411539.2
3320,25991834.55
3321,9523464.1
3322,9847843.6
3323,134965959.71
3324,23837348.64
3325,72369776.39
3326,269432609.13
3327,66413136.76
3328,32042756.19
3329,9929551.43
3330,158849933.21
3331,8083709.57
3332,55485181.78
3333,231564883.23
3334,13785597.57
3335,49496717.45
3336,45907815.72
3337,6019914.89
3338,11872529.52
3339,6039317.2
3340,127345616.44
3341,16134951.31
3342,72535362.68
3343,59702702.2
3344,1898388.45
3345,25345703.67
3346,27497333.04
3347,460155.08
3348,28525701.24
3349,99731216.74
3350,204308496.76
3351,34714973.42
3352,20625618.0
3353,89853803.21
3354,28639400.98
3355,4113033.51
3356,23948288.52
3357,5116960.87
3358,27782882.13
3359,22055624.74
3360,29803557.82
3361,171106106.38
3362,36951106.05
3363,20777030.25
3364,21954254.38
3365,5030866.65
3366,109548770.63
3367,111867455.5
3368,2869858.03
3369,47366632.12
3370,117277716.98
3371,53360755.82
3372,53450727.42
3373,64715607.27
3374,11428798.95
3375,107168477.78
3376,32358731.87
3377,30739641.58
3378,17409285.17
3379,385169635.32
3380,48813933.54
3381,11879341.08
3382,1464777.89
3383,5424963.34
3384,72524923.03
3385,117794530.73
3386,9797693.31
3387,4861922.84
3388,123895103.77
3389,1064022002.33
3390,26524267.04
3391,13383590.3
3392,27508568.5
3393,7824389.17
3394,142186494.63
3395,222402421.54
3396,51017183.02
3397,844451.31
3398,308132162.31
3399,81039449.19
3400,19101808.69
3401,4191444.58
3402,4372456.77
3403,175059066.01
3404,20297642.09
3405,18210669.67
3406,251894897.94
3407,250502260.73
3408,77103650.4
3409,3287352.09
3410,36695141.8
3411,53368880.45
3412,20963610.68
3413,25460042.63
3414,6636370.11
3415,34368242.46
3416,120817006.71
3417,89899415.85
3418,46548802.48
3419,344220945.43
3420,11013293.81
3421,11147893.12
3422,6509768.06
3423,400974138.24
3424,10481866.45
3425,18757383.0
3426,21877778.58
3427,38344590.28
3428,15281838.97
3429,32018552.85
3430,829768997.45
3431,7467173.8
3432,14490986.26
3433,19841028.12
3434,24737755.63
3435,427771082.86
3436,150660920.95
3437,29524532.87
3438,19600434.64
3439,131139075.93
3440,72992529.53
3441,157859202.93
3442,26676104.95
3443,4696204.55
3444,13733843.29
3445,52707759.63
3446,2919652.36
3447,23174058.78
3448,30888246.33
3449,14351058.81
3450,77882008.44
3451,69231632.82
3452,21835731.94
3453,68564541.08
3454,50527635.43
3455,11800811.49
3456,160429719.08
3457,115031590.93
3458,18711203.4
3459,641960902.36
3460,27872955.25
3461,20782924.66
3462,21783225.42
3463,58770726.72
3464,1409458.34
3465,44169838.27
3466,61362586.64
3467,20743733.74
3468,163723794.9
3469,10329663.67
3470,3919429.02
3471,60063356.67
3472,1717834.13
3473,70868514.8
3474,97283806.28
3475,270956251.7
3476,9332048.39
3477,54911461.15
3478,33180336.14
3479,240991444.05
3480,10160764.37
3481,10989618.15
3482,4437853.09
3483,4036282.52
3484,6250679.24
3485,102432441.4
3486,120541802.75
3487,88292194.02
3488,156015306.37
3489,9112121.39
3490,49519681.8
3491,21917635.8
3492,21598464.01
3493,63199504.2
3494,28026287.4
3495,113117714.87
3496,15471464.97
3497,95484388.59
3498,4952166.19
3499,63217517.59
3500,2721018.87
3501,108411496.11
3502,56643348.24
3503,30484827.64
3504,87122781.92
3505,7270371.68
3506,98033076.74
3507,272250146.56
3508,20954941.9
3509,56035305.41
3510,35522506.33
3511,31048001.92
3512,172528939.36
3513,31334008.79
3514,46780376.32
3515,7028477.85
3516,37643510.07
3517,571563972.25
3518,28357852.67
3519,15139554.86
3520,12030662.59
3521,5191443.92
3522,12237703.19
3523,25390299.57
3524,71406482.65
3525,145910748.31
3526,62645782.3
3527,38981082.13
3528,5733812.43
3529,575908544.85
3530,38001092.53
3531,66411086.87
3532,46380478.59
3533,36545765.36
3534,66252460.58
3535,183785865.08
3536,16839704.43
3537,104224206.36
3538,72101195.68
3539,75476751.94
3540,35283860.75
3541,44762818.67
3542,21032530.21
3543,4268005.96
3544,58061447.54
3545,3758471.97
3546,10632516.33
3547,205117315.61
3548,419286721.09
3549,11527557.99
3550,355199513.47
3551,198601924.95
3552,129298605.12
3553,80092281.2
3554,194166524.71
3555,182501895.49
3556,76443758.42
3557,14806911.32
3558,195063787.35
3559,40220426.81
3560,44024652.0
3561,85826412.07
3562,20582736.06
3563,21759241.12
3564,6456784.31
3565,13741882.08
3566,107234213.13
3567,20398539.67
3568,8597033.96
3569,126712091.46
3570,5759719.85
3571,70153840.54
3572,159302639.1
3573,13014213.75
3574,24315521.03
3575,17552287.36
3576,31329689.96
3577,16012379.17
3578,168548774.86
3579,29546654.18
3580,27351844.36
3581,41092882.77
3582,112080765.77
3583,4421485.0
3584,43930137.59
3585,72826920.84
3586,62170409.99
3587,8762204.85
3588,8191337.06
3589,35581119.58
3590,70556384.3
3591,511553231.97
3592,8370990.02
3593,10554564.98
3594,24622158.21
3595,32659761.27
3596,31997305.54
3597,19011877.19
3598,38372595.93
3599,27933637.44
3600,14371045.28
3601,21593848.81
3602,7101840.87
3603,74581539.57
3604,8748414.78
3605,54677071.79
3606,10874969.54
3607,113499057.55
3608,205420341.77
3609,4527011.24
3610,39680317.57
3611,2852240.56
3612,37492181.12
3613,12591535.64
3614,120217653.45
3615,48110152.76
3616,39057024.66
3617,17911313.31
3618,119331488.96
3619,662184.81
3620,125089955.86
3621,345825052.51
3622,474683798.96
3623,91302507.91
3624,3309742.35
3625,6374959.92
3626,36909718.96
3627,51059793.02
3628,492694898.95
3629,5320358.79
3630,22981248.91
3631,136991826.75
3632,50680656.34
3633,79617307.58
3634,3152314.75
3635,14405417.5
3636,47743246.19
3637,2930823.49
3638,28588446.94
3639,134433868.87
3640,360905868.32
3641,8691736.84
3642,9913024.56
3643,18282291.92
3644,14042120.99
3645,14749880.17
3646,20969516.9
3647,48184852.95
3648,8720653.03
3649,25626672.88
3650,39819091.11
3651,578427167.94
3652,30989001.3
3653,224808209.01
3654,49281321.02
3655,29842429.07
3656,80798885.31
3657,1158627.67
3658,8032602.37
3659,131710118.41
3660,345259360.92
3661,19377207.23
3662,54197621.81
3663,397661824.62
3664,2437736.33
3665,8595803.13
3666,17370292.85
3667,164988765.79
3668,31585575.89
3669,7599105.73
3670,83793111.46
3671,44867840.58
3672,19092223.76
3673,196580236.96
3674,29793077.67
3675,347385438.14
3676,202697666.72
3677,74835463.73
3678,20814839.07
3679,35166485.75
3680,10990230.1
3681,60348383.54
3682,141143630.94
3683,10072869.84
3684,87300050.43
3685,129648488.19
3686,50328324.28
3687,130287448.21
3688,6896229.7
3689,6088278.08
3690,75305136.38
3691,6382283.5
3692,3358189.02
3693,136588293.68
3694,168933399.55
3695,68802421.69
3696,56728722.01
3697,35919381.32
3698,52426814.21
3699,24973020.31
3700,16909833.31
3701,35028854.05
3702,1495548.79
3703,95722036.97
3704,56422710.71
3705,21352148.05
3706,67718788.84
3707,5472284.74
3708,25809001.29
3709,278517279.23
3710,17267396.99
3711,8192321.78
3712,52074824.63
3713,23641961.54
3714,6247004.5
3715,27531158.96
3716,5441843.43
3717,5908131.66
3718,8069083.25
3719,54112392.0
3720,28875436.66
3721,3992977.02
3722,55339861.21
3723,5126212.86
3724,14763528.43
3725,44358425.46
3726,16368254.49
3727,80161051.16
3728,238834415.2
3729,17195543.18
3730,127794314.47
3731,180785801.15
3732,3345749.08
3733,258517336.01
3734,310080563.85
3735,25910649.51
3736,19925629.27
3737,19317433.36
3738,747910.67
3739,8757404.36
3740,41064473.49
3741,8615769.79
3742,77066816.6
3743,75132030.42
3744,162895725.34
3745,35119267.05
3746,394268410.63
3747,3544931.62
3748,11542943.98
3749,10686672.55
3750,4753619.89
3751,15065406.17
3752,2077840.75
3753,15332128.2
3754,46080317.72
3755,99049436.25
3756,29827465.39
3757,368635584.1
3758,156871514.32
3759,12136651.6
3760,207056632.58
3761,45204625.21
3762,290101135.42
3763,28403639.2
3764,58429512.55
3765,14473205.56
3766,7785995.54
3767,31066000.68
3768,16417283.97
3769,8176539.63
3770,22402198.37
3771,33803238.63
3772,40480811.59
3773,30937627.6
3774,19083666.46
3775,164046178.0
3776,102280304.64
3777,6245278.93
3778,1003739.25
3779,31661263.66
3780,9143044.62
3781,26982675.61
3782,1762490.5
3783,35188635.99
3784,16504400.48
3785,405112855.18
3786,37838476.04
3787,224638610.77
3788,500041073.63
3789,17832189.68
3790,8185202.28
3791,18635336.17
3792,1187796.82
3793,17010258.66
3794,2043227.95
3795,672711651.52
3796,27835623.28
3797,22311111.33
3798,68354106.93
3799,14165743.57
3800,3627462.01
3801,118231161.17
3802,980766.54
3803,17530585.41
3804,649859.09
3805,650976.91
3806,79614349.55
3807,8862347.14
3808,4347343.57
3809,37913681.78
3810,10089058.27
3811,27565014.78
3812,6002937.07
3813,3301152.6
3814,13440768.54
3815,138798315.63
3816,127089191.87
3817,183682001.61
3818,66993281.22
3819,87010769.09
3820,104123210.54
3821,72727151.62
3822,14570716.06
3823,12152498.29
3824,8625986.02
3825,16858852.98
3826,74368110.7
3827,86892081.02
3828,5480544.02
3829,723102.95
3830,47389299.52
3831,1689926.73
3832,190595107.27
3833,33060386.08
3834,18843920.17
3835,23556920.8
3836,5951606.29
3837,36710253.92
3838,144155007.89
3839,10684984.88
3840,38629707.59
3841,17846162.19
3842,33396190.6
3843,60381390.33
3844,5091722.86
3845,1901210.21
3846,6413537.63
3847,2722289.59
3848,9723736.56
3849,121277397.05
3850,33603808.9
3851,70236040.31
3852,2670847.87
3853,157519883.87
3854,6031070.94
3855,5043456.66
3856,26651429.4
3857,580623101.48
3858,2869731.16
3859,23688658.62
3860,41508373.95
3861,74030882.82
3862,21400698.57
3863,104077217.69
3864,123560836.56
3865,97229417.27
3866,10107439.59
3867,136654617.38
3868,11447354.51
3869,80388754.89
3870,111271366.37
3871,562917908.84
3872,88123009.86
3873,26782913.17
3874,3495610.33
3875,108010704.2
3876,1410481.62
3877,52339905.9
3878,164145007.48
3879,374562565.12
3880,13294127.81
3881,146374.5
3882,32511086.96
3883,6735935.64
3884,408788142.48
3885,12947611.87
3886,29035246.18
3887,22857312.97
3888,11947364.14
3889,111516846.45
3890,144793393.34
3891,9936100.1
3892,15364361.52
3893,535652288.81
3894,86768717.51
3895,34648214.16
3896,50195976.26
3897,13442796.64
3898,44363085.13
3899,723786379.41
3900,167059922.91
3901,15661059.26
3902,2062996.0
3903,37138626.28
3904,11486624.91
3905,14780970.82
3906,187721398.27
3907,11930042.08
3908,35492349.96
3909,2694114.12
3910,43908531.62
3911,3566792.23
3912,22758051.03
3913,102129330.5
3914,33449744.42
3915,273337270.35
3916,2701503.72
3917,11747905.81
3918,6790683.98
3919,85660442.76
3920,12771452.95
3921,7743207.44
3922,14604172.49
3923,32631516.13
3924,37559245.61
3925,268679193.08
3926,8063221.54
3927,64626020.2
3928,119193120.54
3929,54086208.49
3930,9697200.14
3931,8821017.1
3932,24093944.03
3933,22785568.52
3934,55667669.5
3935,1514568.37
3936,17318995.89
3937,240106196.37
3938,8898576.64
3939,39356010.21
3940,12089657.58
3941,30327758.16
3942,272169275.98
3943,729221092.68
3944,31866664.46
3945,84013212.2
3946,5861586.74
3947,83805244.43
3948,9175020.4
3949,19732745.83
3950,6743682.64
3951,24836327.13
3952,49247045.83
3953,78640321.29
3954,421617148.05
3955,33001052.86
3956,80761850.85
3957,40464169.46
3958,9307471.2
3959,13537168.91
3960,5273574.83
3961,47134914.45
3962,10946983.62
3963,39477107.99
3964,836109914.38
3965,120243700.01
3966,23992250.57
3967,378670905.71
3968,40924596.42
3969,8829024.2
3970,50214072.77
3971,18707255.18
3972,37559886.78
3973,34605189.06
3974,4020486.41
3975,200314976.74
3976,107369285.2
3977,111603544.89
3978,324380965.93
3979,18042820.71
3980,6498195.61
3981,2400390.45
3982,11957166.45
3983,36236284.63
3984,210547341.49
3985,7260173.23
3986,759229856.14
3987,42899186.67
3988,24842745.09
3989,36388588.58
3990,33167538.93
3991,1521337.85
3992,5523639.09
3993,9611233.53
3994,68053000.78
3995,62735941.12
3996,108180968.6
3997,11452908.62
3998,117454411.93
3999,19036911.99
4000,127191150.73
4001,29404384.53
4002,376363093.64
4003,1546609.57
4004,80021386.63
4005,1415890.67
4006,33850942.5
4007,2341268.79
4008,17007994.74
4009,19449303.46
4010,4691687.61
4011,16212410.94
4012,205428424.36
4013,87285560.1
4014,16053070.5
4015,89192190.35
4016,24334014.52
4017,11238254.17
4018,94792390.84
4019,349910947.85
4020,15288269.58
4021,110576131.18
4022,36646148.39
4023,198286803.73
4024,75786398.35
4025,333527.82
4026,125231417.96
4027,89169261.31
4028,3022179.33
4029,599773.38
4030,51034112.3
4031,101296208.81
4032,2293115.84
4033,6479064.17
4034,4946840.77
4035,84114252.02
4036,9109918.91
4037,57799559.68
4038,15386037.1
4039,15846987.51
4040,19379506.38
4041,14962313.14
4042,113962795.12
4043,11718131.82
4044,96457089.12
4045,212665462.34
4046,35942226.83
4047,577083258.78
4048,22281588.31
4049,1258325.12
4050,2823206.11
4051,466919814.75
4052,25213084.5
4053,9009488.51
4054,3168499.77
4055,13896719.89
4056,26744089.6
4057,2445655.31
4058,51396633.97
4059,9286795.36
4060,87561743.28
4061,183648930.87
4062,30758068.09
4063,20573424.8
4064,480567848.85
4065,104596565.03
4066,11180723.26
4067,44387538.58
4068,20104505.51
4069,32581371.42
4070,56139457.58
4071,46083987.4
4072,18297594.21
4073,180004011.48
4074,7406745.45
4075,19491574.56
4076,98189173.18
4077,316220217.07
4078,10724808.71
4079,92340578.57
4080,17686633.8
4081,11640570.73
4082,237841384.44
4083,78941998.44
4084,5622464.57
4085,35530167.33
4086,161929188.16
4087,8572102.49
4088,47995615.98
4089,33729731.31
4090,2076957.11
4091,136531551.84
4092,90318600.14
4093,42210223.55
4094,21044679.47
4095,170635609.9
4096,23634372.21
4097,61521435.69
4098,8857780.08
4099,12531554.97
4100,107483529.7
4101,43080464.22
4102,8677884.57
4103,66625745.54
4104,24834651.19
4105,1016956.63
4106,21394100.94
4107,4712541.56
4108,33141378.39
4109,2722193.68
4110,29942041.48
4111,6119975.75
4112,60120742.26
4113,19492294.32
4114,297068319.94
4115,9351508.71
4116,28145747.17
4117,12985090.97
4118,32375744.49
4119,49314367.64
4120,10289240.79
4121,14368538.75
4122,165596980.11
4123,22083422.05
4124,119373944.87
4125,20302967.91
4126,17492159.73
4127,6833761.43
4128,22813075.16
4129,4765695.04
4130,8958030.57
4131,101755596.89
4132,133033988.72
4133,30208650.53
4134,17074084.89
4135,17618729.68
4136,664254522.09
4137,6708880.74
4138,33575341.68
4139,26495910.37
4140,10341730.12
4141,22399837.19
4142,76129182.67
4143,88022705.24
4144,6271914.55
4145,62394600.41
4146,17207728.54
4147,1010345.29
4148,37521317.33
4149,14398778.88
4150,3628833.4
4151,10593793.68
4152,58522994.17
4153,112925609.81
4154,5763179.12
4155,20361298.05
4156,9119054.9
4157,8801997.76
4158,14228930.78
4159,63352776.07
4160,537939218.81
4161,21118245.75
4162,28632198.53
4163,197574362.24
4164,34594126.83
4165,15967432.48
4166,8531096.25
4167,125912390.74
4168,12118013.16
4169,13027198.72
4170,29666889.6
4171,253549937.97
4172,98316483.53
4173,12316913.87
4174,9476916.31
4175,14656368.78
4176,20995527.83
4177,973302.99
4178,403265575.54
4179,7765848.04
4180,129571343.17
4181,47819032.44
4182,14611844.45
4183,62321560.0
4184,27911287.75
4185,9482144.34
4186,51438683.89
4187,21880823.76
4188,17541151.72
4189,4902274.25
4190,442837.68
4191,7301171.13
4192,778845.33
4193,248772498.84
4194,124869873.52
4195,15101640.61
4196,22220418.2
4197,39393934.46
4198,2152850.65
4199,25869804.38
4200,112384306.5
4201,86056622.06
4202,66295166.89
4203,40609086.41
4204,86183655.79
4205,19570770.82
4206,34843385.65
4207,390194092.81
4208,548548690.82
4209,110398594.3
4210,89159855.12
4211,42178585.34
4212,407772187.61
4213,3223306.89
4214,33486258.4
4215,5891782.84
4216,4638545.38
4217,11821815.41
4218,48261028.8
4219,21684474.5
4220,24884217.37
4221,2132971.82
4222,25863835.02
4223,100357078.81
4224,3410389.58
4225,43592262.97
4226,28650051.38
4227,30417942.85
4228,1825643.14
4229,94734754.57
4230,41971611.17
4231,9262684.08
4232,23374440.4
4233,107294253.43
4234,56367326.39
4235,25443739.84
4236,15521400.2
4237,5275089.76
4238,56305954.1
4239,256368017.68
4240,326315409.11
4241,233195339.01
4242,25472306.55
4243,7384476.17
4244,55676601.96
4245,10827340.85
4246,5319868.31
4247,41781431.01
4248,12866626.98
4249,40824844.89
4250,32971958.21
4251,10009428.25
4252,147312329.55
4253,93250617.76
4254,115182091.15
4255,31473552.56
4256,281874023.11
4257,142457038.64
4258,44644898.0
4259,6673957.47
4260,226426469.78
4261,16824408.77
4262,5088356.53
4263,4210671.1
4264,439374662.27
4265,31145355.21
4266,14163526.81
4267,35659563.31
4268,61762597.17
4269,12070253.78
4270,453316529.82
4271,27210840.67
4272,861660.34
4273,67799149.66
4274,53066284.43
4275,25213590.89
4276,20586780.98
4277,87595397.68
4278,38176444.45
4279,151312819.12
4280,4556875.08
4281,3584423.8
4282,52148536.29
4283,1786252.45
4284,32618460.82
4285,1636529.57
4286,435610234.46
4287,16544560.56
4288,95088358.74
4289,97461008.78
4290,80017773.77
4291,18003497.6
4292,10163037.41
4293,46893569.64
4294,123767832.25
4295,137191467.33
4296,67812484.73
4297,69870232.9
4298,9319183.3
4299,12824920.24
4300,42862541.36
4301,14820989.27
4302,20691532.86
4303,17458289.33
4304,56550430.53
4305,59171964.21
4306,22175266.0
4307,2907897.82
4308,4286794.18
4309,38557612.3
4310,5000458.91
4311,5601318.32
4312,91194394.02
4313,268970965.85
4314,10771283.14
4315,258189894.89
4316,351029209.51
4317,3833658.41
4318,53864183.33
4319,709759.48
4320,19564841.07
4321,64292172.46
4322,7203940.28
4323,58770211.86
4324,23372370.75
4325,16307552.89
4326,26259949.23
4327,72939032.48
4328,19337943.55
4329,3613319.8
4330,828930013.76
4331,38105875.85
4332,106480189.21
4333,10903305.46
4334,82765269.4
4335,102427058.3
4336,55024400.65
4337,2218344.17
4338,225540466.64
4339,143456782.27
4340,33164694.73
4341,59374637.27
4342,18947816.86
4343,56653278.65
4344,3644707.03
4345,5497574.59
4346,74253578.6
4347,110988125.24
4348,3921107.58
4349,300230332.97
4350,12387192.1
4351,339716792.51
4352,6055821.18
4353,148601812.84
4354,27930018.6
4355,23936651.6
4356,8935566.07
4357,175393869.67
4358,20522972.04
4359,102503661.54
4360,64619956.49
4361,72652743.63
4362,6811216.32
4363,81401157.58
4364,62651608.44
4365,8875114.77
4366,24127345.43
4367,45762384.71
4368,105171234.98
4369,22852615.45
4370,119333285.49
4371,97009440.69
4372,32103225.98
4373,41639700.63
4374,37201399.33
4375,6406549.88
4376,890193.27
4377,21104672.78
4378,101323609.33
4379,110634274.6
4380,67804213.69
4381,138811941.9
4382,430323635.86
4383,176831131.99
4384,41688784.3
4385,4501778.27
4386,175593404.87
4387,110199329.17
4388,89242411.29
4389,316598899.77
4390,13285535.34
4391,2563534.9
4392,117612678.84
4393,151992398.57
4394,25170452.65
4395,33639245.98
4396,61626727.35
4397,43037857.92
4398,160204963.64
4399,4436371.36
4400,18655101.41
4401,42479192.57
4402,12779897.71
4403,25702484.53
4404,49113694.47
4405,46683706.39
4406,4768187.11
4407,1767883.46
4408,6804666.96
4409,2859400.33
4410,24733204.9
4411,12821648.79
4412,83245833.98
4413,66785065.37
4414,2820833.08
4415,32990908.85
4416,2489250.67
4417,285582812.95
4418,6283770.11
4419,30310926.09
4420,473362041.84
4421,2605792.33
4422,13468631.79
4423,11058597.58
4424,7220548.45
4425,89281069.92
4426,92579340.41
4427,42316957.19
4428,4882333.63
4429,2285114.01
4430,1232004.77
4431,10440321.31
4432,164547610.51
4433,290620368.21
4434,467871848.36
4435,30436839.77
4436,109618661.69
4437,6367570.92
4438,15750676.5
4439,28161494.51
4440,3386504.12
4441,85847364.51
4442,5633222.86
4443,898891.17
4444,20362601.19
4445,12570673.86
4446,3482073.36
4447,145747430.11
4448,75350475.23
4449,12055236.87
4450,187814463.9
4451,540192804.89
4452,31479337.65
4453,5386069.8
4454,1156948.81
4455,7546581.13
4456,90001404.51
4457,7376042.89
4458,10262696.23
4459,78586450.38
4460,67815828.68
4461,133232359.43
4462,89221794.48
4463,10182532.26
4464,71654612.17
4465,9562825.14
4466,4127981.85
4467,32386898.04
4468,34182344.3
4469,61574316.43
4470,23663258.6
4471,1985443.68
4472,137907533.64
4473,45828503.62
4474,22567365.9
4475,4825801.75
4476,2731576.16
4477,59869597.97
4478,7907337.31
4479,5529047.28
4480,57599616.9
4481,29440241.86
4482,28616259.18
4483,8296793.42
4484,28340639.82
4485,132521467.61
4486,50894220.26
4487,34395886.59
4488,60958548.4
4489,45270844.25
4490,2358962.19
4491,203438758.88
4492,10816136.46
4493,8994360.26
4494,33154733.64
4495,16959564.0
4496,44767407.69
4497,11517990.04
4498,37022939.51
4499,908283.7
4500,208370669.63
4501,104151060.93
4502,24723679.72
4503,401151345.53
4504,15252357.42
4505,6887115.68
4506,77629462.83
4507,5737236.15
4508,5254872.88
4509,8796971.95
4510,6276740.41
4511,157765251.72
4512,2260252.23
4513,79938946.67
4514,17538400.61
4515,287541885.66
4516,16134396.02
4517,13519670.24
4518,266313928.94
4519,193506958.38
4520,13301286.41
4521,29048715.22
4522,70251337.56
4523,21885873.9
4524,9924189.15
4525,29146028.63
4526,12792204.38
4527,45717505.71
4528,11147084.11
4529,2096701.25
4530,14165424.86
4531,16759517.31
4532,26462738.78
4533,37936688.84
4534,8332859.81
4535,101140809.05
4536,17068239.22
4537,6767011.21
4538,23069986.27
4539,3498706.98
4540,104039358.18
4541,8420202.86
4542,50262693.39
4543,90132346.85
4544,22664268.88
4545,3643911.02
4546,7404266.66
4547,4446214.39
4548,25697714.89
4549,2656842.44
4550,23876794.07
4551,844385934.73
4552,156442058.15
4553,12010783.25
4554,577449717.51
4555,5528964.15
4556,47590117.06
